Title,Category
Silver Flame (Zebra Historical Romance),"Fiction , Romance , Historical , General"
Kissing Snowflakes,"Young Adult Fiction , Romance , General"
Undead and Uneasy: A Queen Betsy Novel,"Fiction , Romance , Paranormal , General"
"Gingham Mountain (Lassoed in Texas, Book 3)","Fiction , Christian , Romance"
Home in Carolina (The Sweet Magnolias),"Fiction , Romance , Contemporary"
Shattered,"Fiction , Romance , Suspense"
Warrior Angel,"Fiction , Romance , Paranormal"
The Indigo Blade (Legendary Lovers),"Fiction , Romance , Historical"
Seven Tears into the Sea,"Young Adult Fiction , Romance , General"
Warrior: The Time Hunters,"Fiction , Romance , Paranormal , General"
Lovesick,"Young Adult Fiction , Romance , General"
Night's Pleasure,"Fiction , Romance , Paranormal , General"
Carnal Innocence: A Novel,"Fiction , Romance , General"
Original Sin (Seven Deadly Sins),"Fiction , Romance , Paranormal , General"
"The Hellion and the Highlander (Historical Highlands, 3)","Fiction , Romance , Historical , General"
Smooth Talking Stranger: A Novel (The Travis Family),"Fiction , Romance , Contemporary"
Heart of Darkness: An Anthology (Lords of the Underworld),"Fiction , Romance , Paranormal , General"
Bronze Mystique / Secrets in Silence,"Fiction , Romance , Contemporary"
Wild Card,"Fiction , Romance , General"
"An Impossible Attraction (The DeWarenne Dynasty, 7)","Fiction , Romance , Historical , General"
Deep Magic,"Fiction , Romance , Historical , General"
The Last Viking (Viking (Love Spell)),"Fiction , Romance , Contemporary"
The Reluctant Daddy (Hometown Reunion),"Fiction , Romance , Contemporary"
The Care and Taming of a Rogue (The Adventurers' Club),"Fiction , Romance , Historical , General"
Traceless,"Fiction , Romance , Suspense"
The Marshall and the Heiress,"Fiction , Romance , Historical"
A Precious Jewel,"Fiction , Romance , Historical , Regency"
Hot Rocks,"Fiction , Romance , Suspense"
"Queene of Light (Lightworld/Darkworld, 1)","Fiction , Romance , Paranormal , General"
This Matter Of Marriage (MIRA),"Fiction , Romance , Contemporary"
Hidden Star (The Stars of Mithra),"Fiction , Romance , Contemporary"
Dead Sexy,"Fiction , Romance , Paranormal , General"
Evening Star (Star Series),"Fiction , Romance , Historical , General"
Calypso Magic (Magic Trilogy),"Fiction , Romance , Historical , General"
Promise Me Tomorrow (Hqn Romance),"Fiction , Romance , Historical , General"
Once Upon a Kiss,"Fiction , Romance , General"
The Barbarian,"Fiction , Romance , Historical , General"
A Texas Legacy Christmas (Texas Legacy Series #4),"Fiction , Christian , Romance"
A Highlander Christmas,"Fiction , Romance , Paranormal , General"
Hero at Large,"Fiction , Romance , Contemporary"
Impetuous (Famous Firsts),"Fiction , Romance , Contemporary"
Changing Habits,"Fiction , Romance , Contemporary"
The Pemberley Chronicles: A Companion Volume to Jane Austen's Pride and Prejudice: Book 1,"Fiction , Romance , Historical , General"
Killer Secrets (Tempting SEALs),"Fiction , Romance , Erotica"
"Born of Ice (League, No 3)","Fiction , Romance , Fantasy"
"Obsidian Prey (Ghost Hunters, Book 6)","Fiction , Romance , Paranormal , General"
Australian Nights  (By Request 2's),"Fiction , Romance , Contemporary"
Heartthrob For Hire (The Australians),"Fiction , Romance , General"
"With A Southern Touch (""Adam""; ""A Night in Paradise""; ""Garden Cop"")","Fiction , Romance , Contemporary"
A Touch of Sin (St. John-Duras),"Fiction , Romance , Historical"
Sweet Ember,"Fiction , Romance , General"
Promise Me Tonight: A Weston Novel,"Fiction , Romance , Historical , Regency"
"Chasing Perfect (Fool's Gold, Book 1)","Fiction , Romance , Contemporary"
"The Vampire Queen's Servant (Vampire Queen, Book 1)","Fiction , Romance , Fantasy"
The Reef,"Fiction , Romance , General"
A Bad Boy Can Be Good for a Girl,"Young Adult Fiction , Romance , General"
Dark and Dangerous,"Fiction , Romance , Suspense"
Fallen,"Young Adult Fiction , Romance , General"
Reclaiming Nick (Noble Legacy Series #1),"Fiction , Christian , Romance"
The Letters,"Fiction , Romance , General"
The Magic Knot,"Fiction , Romance , Paranormal , General"
Nightkeepers (Final Prophecy),"Fiction , Romance , Paranormal , General"
Larger than Life: A Novel,"Fiction , Romance , General"
Bound to Shadows,"Fiction , Romance , Paranormal , General"
Western Skies: An Anthology,"Fiction , Romance , Contemporary"
Her Dearest Sin,"Fiction , Romance , Historical , General"
Sweet Tea at Sunrise (The Sweet Magnolias),"Fiction , Romance , Contemporary"
Burning Lamp (An Arcane Society Novel),"Fiction , Romance , Paranormal , General"
Night Tales: Night Shift & Night Shadow,"Fiction , Romance , Suspense"
"The Geometry of Sisters: A Novel (Newport, Rhode Island)","Fiction , Romance , General"
Relentless,"Fiction , Romance , Historical"
Wildflowers: An Anthology (Hqn),"Fiction , Romance , Contemporary"
"Kiss of Fate (Dragonfire, Book 3)","Fiction , Romance , Paranormal , General"
Beloved Captive: Fairweather Keys Series #2 (Truly Yours Romance Club #28),"Fiction , Christian , Romance"
"Lover Mine (Black Dagger Brotherhood, Book 8)","Fiction , Romance , Paranormal , General"
"A Shelter in the Storm (Seven Sisters, Book 3)","Fiction , Romance , Erotica"
Anatomy of a Boyfriend (Anatomy of a... Series),"Young Adult Fiction , Romance , General"
Lois Lane Tells All,"Fiction , Romance , Contemporary"
Daddy For Christmas (By Request),"Fiction , Romance , Contemporary"
"The Darkest Passion (Lords of the Underworld, 5)","Fiction , Romance , Paranormal , General"
Stealing Kathryn (The Gatherers),"Fiction , Romance , Paranormal , General"
Everlasting Kiss,"Fiction , Romance , Paranormal , General"
"An Honest Love (Hearts of Middlefield Series, Book 2)","Fiction , Christian , Romance , General"
The Secret Duke (A Mallorean Novel),"Fiction , Romance , Historical , General"
Black Hills,"Fiction , Romance , Suspense"
A Rogue of My Own,"Fiction , Romance , Historical , General"
"The Elusive Bride (Black Cobra Quartet, 2)","Fiction , Romance , Historical , General"
Sara's Song,"Fiction , Romance , Contemporary"
"Savor the Moment (The Bride Quartet, Book 3)","Fiction , Romance , Contemporary"
Mackenzie's Heroes: Mackenzie's PleasureMackenzie's Magic (NYT bestselling Author),"Fiction , Romance , Contemporary"
"Bullet (Anita Blake, Vampire Hunter)","Fiction , Romance , Paranormal , General"
"Hannah's List (A Blossom Street Novel, 7)","Fiction , Romance , Contemporary"
"The White Queen (Cousins' War, Book 1)","Fiction , Romance , General"
Death Echo,"Fiction , Romance , Suspense"
"McKettricks of Texas: Garrett (McKettricks of Texas, 3)","Fiction , Romance , Contemporary"
Kiss Me Forever,"Fiction , Romance , Paranormal , General"
"Divine Misdemeanors: A Novel (Meredith Gentry, Book 8)","Fiction , Romance , Paranormal"
Paper Towns,"Young Adult Fiction , Romance , General"
Days of Gold: A Novel (Edilean),"Fiction , Romance , Historical , General"
"McKettricks of Texas: Austin (McKettricks of Texas, 4)","Fiction , Romance , Contemporary"
Midnight Sons Volume 3: An Anthology,"Fiction , Romance , Contemporary"
"Dangerous (Long, Tall Texans)","Fiction , Romance , Contemporary"
Nothing But Trouble (Chinooks Hockey Team),"Fiction , Romance , Contemporary"
"The Darkest Whisper (Lords of the Underworld, 4)","Fiction , Romance , Paranormal , General"
Into the Dark: An Anthology (Lords of the Underworld),"Fiction , Romance , Paranormal , General"
Insatiable,"Fiction , Romance , Paranormal , General"
Moon Sworn,"Fiction , Romance , Paranormal , General"
A Bride in the Bargain,"Fiction , Christian , Romance , General"
That Perfect Someone (Malory),"Fiction , Romance , Historical , General"
Wild Fire (A Leopard Novel),"Fiction , Romance , Paranormal , General"
The Sugar Queen: A Novel (Random House Reader's Circle),"Fiction , Romance , Contemporary"
Orchard Valley Grooms: ValerieStephanie,"Fiction , Romance , Contemporary"
Shameless (Banning Sisters Trilogy),"Fiction , Romance , Historical , General"
"Deadly Little Secret (A Touch Novel) (A Touch Novel, 1)","Young Adult Fiction , Romance , General"
Genuine Lies: A Novel,"Fiction , Romance , General"
Anna's Return (Pleasant Valley),"Fiction , Christian , Romance , General"
"Dangerous Desires Collection (Too Wild To Wed, Montana Man, and Falling Angel)","Fiction , Romance , Contemporary"
Geek Charming,"Young Adult Fiction , Romance , General"
With a Twist (Wild Hart),"Fiction , Romance , Contemporary"
"The Undead Next Door (Love at Stake, Book 4)","Fiction , Romance , Paranormal"
"Parallel Heat (Midnight Warriors, Book 2)","Fiction , Romance , Contemporary"
"The Sassy One (The Marcelli Sisters of Pleasure Road, Book 2)","Fiction , Romance , Contemporary"
"The Whisper (The Ireland Series, 4)","Fiction , Romance , Suspense"
"Morning's Refrain (Song of Alaska Series, Book 2)","Fiction , Christian , Romance , General"
"Love Finds You in Treasure Island, Florida","Fiction , Christian , Romance"
Becoming Lucy: Winds Across the Prairie Book 1,"Fiction , Christian , Romance , General"
The Lightkeeper's Daughter (Mercy Falls Series #1),"Fiction , Christian , Romance"
The Queen's Lady,"Fiction , Romance , Historical , General"
Bad Boys Online,"Fiction , Romance , Contemporary"
The Search,"Fiction , Romance , Suspense"
The Lucky One,"Fiction , Romance , Suspense"
"The Brazen Bride (Black Cobra Quartet, 3)","Fiction , Romance , Historical , General"
A Dream to Call My Own,"Fiction , Christian , Romance"
"Once Upon Stilettos (Katie Chandler, Book 2)","Fiction , Romance , Paranormal , General"
Baby Bet: His Secret Son,"Fiction , Romance , Contemporary"
Everlasting (Sedikhan),"Fiction , Romance , General"
Summer Dreams: Dual Image\Untamed,"Fiction , Romance , Contemporary"
Undercover (Laura Geringer Books (Hardcover)),"Young Adult Fiction , Romance , General"
My Dangerous Duke (Inferno Club),"Fiction , Romance , Historical , General"
"How to Beguile a Beauty (The Daughtry Family, 3)","Fiction , Romance , Historical , General"
"The Duke's Captive (Winter Garden series, 4)","Fiction , Romance , Historical , General"
My Reckless Surrender,"Fiction , Romance , Historical , General"
The Bliss Factor,"Fiction , Romance , Suspense"
Skintight (Hqn),"Fiction , Romance , Contemporary"
Pleasure and Purpose,"Fiction , Romance , Paranormal , General"
What The Heart Can'T Hide,"Fiction , Romance , Contemporary"
What Doesn't Kill You: A Novel,"Fiction , Romance , General"
The Lute Player: A Novel of Richard the Lionhearted,"Fiction , Romance , Historical , General"
I Know I've Been Changed,"Fiction , Romance , General"
Dawns Early Light,"Fiction , Romance , Historical , Regency"
A Stockingful Of Joy,"Fiction , Romance , Historical , General"
Dangerous Ladies (The Fortune Hunter Books),"Fiction , Romance , Contemporary"
Freedom's Promise (The Reardon Brothers #1),"Fiction , Romance , General"
A Prairie Christmas: One Wintry Night/The Christmas Necklace (Heartsong Christmas 2-in-1),"Fiction , Romance , Historical , General"
Like Gold Refined (Prairie Legacy Series #4),"Fiction , Romance , Historical , General"
Bound by Love (Inspirational Romance Collection),"Fiction , Romance , Historical , General"
SNARE OF SERPENTS,"Fiction , Romance , General"
"Loves Me, Loves Me Not","Young Adult Fiction , Romance , General"
Sacred Sins (D.C. Detectives),"Fiction , Romance , Contemporary"
Impulse (Contemporary Romantic Thriller),"Fiction , Romance , Historical , General"
Veil of Night: A Novel,"Fiction , Romance , Suspense"
Sanctuary,"Fiction , Romance , Suspense"
When You Dance With The Devil,"Fiction , Romance , General"
Ice Land: A Novel,"Fiction , Romance , Fantasy"
Tallulahland,"Fiction , Romance , General"
Expectations (The Oxford Chronicles),"Fiction , Romance , General"
Moccasin Trace,"Fiction , Romance , Historical"
"Heartless (Long, Tall Texans)","Fiction , Romance , Western"
Reduce Me to Love: Unlocking the Secret to Lasting Joy,"Fiction , Romance , General"
Agnes and the Hitman,"Fiction , Romance , Suspense"
Heart's Delight (Berkley Sensation),"Fiction , Romance , Historical , General"
The Homecoming (Shelter Bay),"Fiction , Romance , Suspense"
Once In Paris,"Fiction , Romance , Contemporary"
"The Seductive One (The Marcelli Sisters of Pleasure Road, Book 3)","Fiction , Romance , Contemporary"
Saxon Lady,"Fiction , Romance , Historical , General"
Leave Me Breathless,"Fiction , Romance , Contemporary"
"Hawken's Heart (Tall, Dark and Dangerous, 6)","Fiction , Romance , General"
Bloom,"Young Adult Fiction , Romance , General"
Bamboo and Lace (Contemporary Romance),"Fiction , Christian , Romance"
Getting Even,"Fiction , Romance , Erotica"
Maid to Match,"Fiction , Christian , Romance , General"
Fatal Flaw,"Fiction , Romance , General"
Forever and Beyond,"Fiction , Romance , Historical , General"
Blackout,"Fiction , Romance , Suspense"
"A Cousin's Challenge (Indiana Cousins, Book 3)","Fiction , Christian , Romance"
Band of Angels: A Novel,"Fiction , Romance , General"
Samson,"Fiction , Christian , Romance , General"
Surrender the Wind,"Fiction , Christian , Romance"
Hunter Of My Heart,"Fiction , Romance , Historical , General"
"All They Want for Christmas: Comfort and Joy / Merry Christmas, Baby","Fiction , Romance , Contemporary"
The Last Time They Met: A Novel,"Fiction , Romance , General"
If His Kiss Is Wicked,"Fiction , Romance , Historical , General"
The Cowboy's Code (Code Of The West: ) (By Request 3's),"Fiction , Romance , Contemporary"
Volcano,"Fiction , Romance , General"
"Bad Moon Rising: A Dark-Hunter Novel (Dark-Hunter Novels, 13)","Fiction , Romance , Fantasy"
Mississippi Weddings: Unforgettable/To Love Again/With Open Arms (Heartsong Novella Collection),"Fiction , Christian , Romance"
Dream of Me: An Anthology (NYT Bestselling Author),"Fiction , Romance , Contemporary"
Dream Factory,"Young Adult Fiction , Romance , General"
In Bed with the Duke (Governess Brides Series),"Fiction , Romance , Historical , General"
Hot Stuff (The Hot Zone),"Fiction , Romance , Contemporary"
Cranberry Hearts: Who Am I?/A Matter of Trust/Seasons of Love (Romancing America: Massachusetts),"Fiction , Christian , Romance"
The Wedding Knight,"Fiction , Romance , Historical , General"
Love at First Bite,"Fiction , Romance , General"
"Betsy's Return (Brides of Lehigh Canal, Book 2)","Fiction , Christian , Romance , General"
"The Mistress (The Chicago Fire Trilogy, 2)","Fiction , Romance , Historical , General"
Orchard Valley Brides: NorahLone Star Lovin',"Fiction , Romance , Contemporary"
1022 Evergreen Place,"Fiction , Romance , Contemporary"
A New Attitude,"Fiction , Romance , Contemporary"
Ravishing in Red (The Rarest Blooms),"Fiction , Romance , Historical , Regency"
"Pemberley Manor: Darcy and Elizabeth, for better or for worse","Fiction , Romance , General"
"Love from Greece: Happily Ever After/Fairy-Tale Romance/In a Land Far, Far Away (Heartsong Novella Collection)","Fiction , Romance , General"
Night Tales: Nightshade / Night Smoke,"Fiction , Romance , Suspense"
The Missing Heir,"Fiction , Romance , General"
Infamous,"Fiction , Romance , Contemporary"
Jewels,"Fiction , Romance , Contemporary"
The Swan Maiden,"Fiction , Romance , Historical"
Lord Braybrook's Penniless Bride,"Fiction , Romance , Historical , Regency"
Safe Haven,"Fiction , Romance , Contemporary"
No Mercy (Dark-Hunter Novels),"Fiction , Romance , Paranormal , General"
"Threads West: An American Saga (Threads West, An American Saga Series)","Fiction , Romance , Western"
Dark Peril (Carpathian),"Fiction , Romance , Paranormal , General"
"Taken by Midnight (The Midnight Breed, Book 8)","Fiction , Romance , Paranormal , General"
Fallen,"Young Adult Fiction , Romance , General"
A Hellion in Her Bed (2) (The Hellions of Halstead Hall),"Fiction , Romance , Historical , General"
"Finding Perfect (Fool's Gold, Book 3)","Fiction , Romance , Contemporary"
"His Bride (The His Series, 3)","Fiction , Romance , Historical , General"
"Ghost Shadow (The Bone Island Trilogy, 2)","Fiction , Romance , Paranormal , General"
The Valcourt Heiress (Medieval Song Quartet),"Fiction , Romance , Historical , General"
Born to Bite: An Argeneau Novel (Argeneau Vampire),"Fiction , Romance , Paranormal , General"
"Ghost Night (The Bone Island Trilogy, 3)","Fiction , Romance , Paranormal , General"
Willow: A Novel,"Fiction , Romance , Historical , General"
Fortunate Harbor (A Happiness Key Novel),"Fiction , Romance , Contemporary"
Renegade: A Novel (Elite Ops),"Fiction , Romance , Suspense"
Return to Paradise (A Leaving Paradise Novel),"Young Adult Fiction , Romance , General"
Sinful in Satin (The Rarest Blooms),"Fiction , Romance , Historical , Regency"
"Ghost Moon (The Bone Island Trilogy, 4)","Fiction , Romance , Paranormal , General"
Body Heat (Department 6 Novel),"Fiction , Romance , Suspense"
Days of Gold: A Novel (Edilean),"Fiction , Romance , Historical , General"
The Betrayal of the Blood Lily (Pink Carnation),"Fiction , Romance , Historical , General"
Destined for an Early Grave,"Fiction , Romance , Paranormal , General"
"Love Finds You in Deadwood, South Dakota","Fiction , Christian , Romance"
"The Choice (Lancaster County Secrets, Book 1)","Fiction , Christian , Romance"
Wicked Delights of a Bridal Bed (Byrons of Braebourne),"Fiction , Romance , Historical , General"
Rushed to the Altar (The Blackwater Brides),"Fiction , Romance , Historical , General"
Sweet Success,"Fiction , Romance , General"
Twilight Hunger (Twilight Series Book 7),"Fiction , Romance , Contemporary"
"Breathless (The House of Rohan, 4)","Fiction , Romance , Historical , General"
To Marry the Duke,"Fiction , Romance , Historical , General"
The Very Comely Countess (Sonnet Books),"Fiction , Romance , Historical"
The Hawk: A Highland Guard Novel,"Fiction , Romance , Historical , General"
Boy Crazy,"Young Adult Fiction , Romance , General"
Summer Girls,"Young Adult Fiction , Romance , General"
Flirting with Boys,"Young Adult Fiction , Romance , General"
Summer Shift: A Novel,"Fiction , Romance , General"
Calder Storm,"Fiction , Romance , Contemporary"
Wild Ride,"Fiction , Romance , Paranormal , General"
Venus Guy Trap,"Fiction , Romance , Contemporary"
"Rashi's Daughters, Book III: Rachel: A Novel of Love and the Talmud in Medieval France (Rashi's Daughters Series)","Fiction , Romance , Historical , General"
"Thunderbird Falls (The Walker Papers, Book 2)","Fiction , Romance , Fantasy"
Vampire Trinity (Vampire Queen),"Fiction , Romance , Paranormal , General"
The Icing on the Cake (True Vows),"Fiction , Romance , Contemporary"
"No Place for a Lady (Heart of the West Series, Book 1)","Fiction , Christian , Romance , General"
"House of Cards (The Negotiator, Book 2)","Fiction , Romance , Paranormal , General"
One Starry Christmas: An Anthology,"Fiction , Romance , Historical , General"
"Sister's Choice (Patchwork Circle Series, Book 2)","Fiction , Christian , Romance"
Plain Jayne (Plain and Simple),"Fiction , Christian , Romance , General"
How Sweet It Is,"Fiction , Christian , Romance"
sarah's garden (A Patch of Heaven Novel),"Fiction , Christian , Romance , General"
The Very Daring Duchess,"Fiction , Romance , Historical"
Bustin',"Fiction , Romance , Paranormal , General"
A Betty Neels Christmas,"Fiction , Romance , Contemporary"
Kentucky Bride,"Fiction , Romance , Historical , General"
This Loving Land,"Fiction , Romance , General"
"Nell's Cowboy (Heart of Texas, No. 5)","Fiction , Romance , General"
The Hoodwinked Bride (Silhouette: A Fortune's Children: Wedding),"Fiction , Romance , Contemporary"
Divine Madness,"Fiction , Romance , Fantasy"
An Accidental Woman,"Fiction , Romance , General"
The Romancipation of Maggie Hunter (Red Dress Ink Novels),"Fiction , Romance , Contemporary"
Kiss Me If You Can (Hqn),"Fiction , Romance , Contemporary"
Lady in Waiting (Sinclair Family Saga),"Fiction , Romance , Historical"
Searching for Spice (Linda Revere Series #1),"Fiction , Christian , Romance"
The Strangely Beautiful Tale of Miss Percy Parker,"Fiction , Romance , Paranormal , General"
"Velvet, Leather & Lace: An Anthology (Signature Collections)","Fiction , Romance , General"
Between The Lines (Mira Romance),"Fiction , Romance , Contemporary"
O'Hurley Born: An Anthology (The O'hurleys),"Fiction , Romance , Contemporary"
Adventures of a Scottish Heiress (Avon Historical Romance),"Fiction , Romance , Historical , General"
Lover Beware,"Fiction , Romance , General"
Over the Moon,"Fiction , Romance , Fantasy"
Christmas in Cedar Cove: An Anthology (A Cedar Cove Novel),"Fiction , Romance , Contemporary"
Part of the Bargain & To Wed and Protect: A 2-in-1 Collection (Bestselling Author Collection),"Fiction , Romance , Contemporary"
Guys & Dogs,"Fiction , Romance , Contemporary"
The Corset Diaries,"Fiction , Romance , Contemporary"
Blow Me Down (Signet Eclipse),"Fiction , Romance , Contemporary"
Holiday Magic,"Fiction , Romance , Contemporary"
Home Again (The Chesapeake Diaries),"Fiction , Romance , Contemporary"
The Naked Duke (Zebra Debut),"Fiction , Romance , Historical , General"
Every Time We Kiss,"Fiction , Romance , Historical , General"
Christmas Angel,"Fiction , Romance , Historical , General"
Scrambled Eggs at Midnight,"Young Adult Fiction , Romance , General"
Primal Instincts,"Fiction , Romance , Paranormal"
Flame Seeker,"Fiction , Romance , Paranormal , General"
"You're the One that I Haunt (Nicki Styx, Book 3)","Fiction , Romance , Paranormal , General"
Highlander Untamed: A Novel (Macleods of Skye),"Fiction , Romance , Historical"
Asking For Trouble,"Fiction , Romance , Contemporary"
The Perfect Seduction,"Fiction , Romance , Historical , General"
Moonstruck (Borderlands),"Fiction , Romance , Paranormal , General"
The MacGregor Grooms (The Macgregors),"Fiction , Romance , General"
Bachelor's Puzzle,"Fiction , Romance , Contemporary"
"Lakeshore Christmas (The Lakeshore Chronicles, 6)","Fiction , Romance , Contemporary"
"Running Around (And Such) (Lizzie Searches for Love, Book 1)","Fiction , Christian , Romance , General"
"Kiss of Fire (Dragonfire, Book 1)","Fiction , Romance , Paranormal"
Crimson City,"Fiction , Romance , Fantasy"
Desire After Dark,"Fiction , Romance , Contemporary"
"Witch Blood (Elemental Witches, Book 2)","Fiction , Romance , Paranormal , General"
The Fall,"Fiction , Romance , Historical , General"
"Shifting Love (The Foundation, Book 1)","Fiction , Romance , General"
Touch of Desire,"Fiction , Romance , General"
The Warlord's Daughter,"Fiction , Romance , Paranormal , General"
Promise Me Tomorrow,"Fiction , Romance , Historical"
Who's That Lady (Indigo: Sensuous Love Stories),"Fiction , Romance , Contemporary"
Someone Like You,"Fiction , Romance , Contemporary"
An Amish Christmas: A Choice to Forgive/A Miracle for Miriam/One Child (Inspirational Amish Christmas Romance Collection),"Fiction , Christian , Romance"
Secrets & Sunsets: An Anthology,"Fiction , Romance , Contemporary"
"Speak of the Devil (Morgan Kingsley, Exorcist, Book 4)","Fiction , Romance , Paranormal , General"
"Happy Ever After (Bride Quartet, Book 4)","Fiction , Romance , Contemporary"
Trust Me on This: A Novel (Loveswept Loveswept),"Fiction , Romance , Contemporary"
Cold Dawn (A Black Falls Novel),"Fiction , Romance , Suspense"
A Christmas Promise: A Novel,"Fiction , Romance , Historical , General"
"Awaken Me Darkly (Alien Huntress, Book 1)","Fiction , Romance , General"
Burning Up (Hqn),"Fiction , Romance , Contemporary"
Doing it Right,"Fiction , Romance , Contemporary"
"Grace: A Christmas Sisters of the Heart Novel (Sisters of the Heart, 4)","Fiction , Christian , Romance"
"Secrets: The Best in Women's Erotic Romance, Vol. 6","Fiction , Romance , General"
A Rush of Wings (A Rush of Wings Series #1),"Fiction , Romance , General"
Blame It On Chocolate,"Fiction , Romance , Contemporary"
Burn: A Novel,"Fiction , Romance , Suspense"
No Second Chance,"Fiction , Romance , Suspense"
Two Sides To Every Story (Love Spectrum Romance),"Fiction , Romance , Contemporary"
The Color Of Love: A Romance In Black And White,"Fiction , Romance , General"
Seduced By Shadows: A Novel of the Marked Souls,"Fiction , Romance , Paranormal , General"
Lovesick: A Novel,"Fiction , Romance , Romantic Comedy"
Zack: Armed and Dangerous,"Fiction , Romance , Fantasy"
Ship of Dreams,"Fiction , Romance , Historical , General"
My Wicked Vampire (Castle of Dark Dreams),"Fiction , Romance , Paranormal"
The Sun and the Moon,"Fiction , Romance , Historical"
To Mother With Love 1993: Calamity Mom/ The Apartment/ Special Request,"Fiction , Romance , Contemporary"
My Valentine 1993,"Fiction , Romance , Contemporary"
"Embers of Love (Striking a Match, Book 1)","Fiction , Christian , Romance , General"
The Way to a Man's Heart (The Miller Family Series),"Fiction , Christian , Romance"
Along Came a Cowboy,"Fiction , Christian , Romance"
McKnight in Shining Armor,"Fiction , Romance , General"
"The Star Prince (Star Series, Book 2)","Fiction , Romance , Fantasy"
Sweet Talking Man: A Novel,"Fiction , Romance , Historical"
Renegades,"Fiction , Romance , Historical , General"
Highlander Unmasked: A Novel (Macleods of Skye),"Fiction , Romance , Historical , General"
Bewitching the Highlander (Avon Romantic Treasure),"Fiction , Romance , Historical , General"
Hidden,"Fiction , Romance , Fantasy"
Lady Dragon,"Fiction , Romance , Historical , General"
"The Black Dragon (Dragon Series, Book 2)","Fiction , Romance , Paranormal , General"
"The Dangerous Lord (Lord Trilogy, Book 3)","Fiction , Romance , Historical , General"
The Duchess and the Dragon,"Fiction , Christian , Romance , General"
Lonestar Sanctuary (Lonestar Series),"Fiction , Christian , Romance"
Vision in Blue (Sinclair Family Saga),"Fiction , Romance , Historical , General"
"92 Pacific Boulevard (A Cedar Cove Novel, 9)","Fiction , Romance , Contemporary"
Promise of Pleasure (A Novel of Sensual Destiny),"Fiction , Romance , Historical , General"
Friends & Lovers: An Anthology (Hqn),"Fiction , Romance , Contemporary"
Scaramouche: A Romance of the French Revolution (Common Reader Editions),"Fiction , Romance , Historical , General"
"White Heat (The Men of T-FLAC, Book 11)","Fiction , Romance , Contemporary"
Indigo Blue (Comanche),"Fiction , Romance , Historical , General"
Sizzling (The Buchanans),"Fiction , Romance , Contemporary"
Eternal Craving (Leisure Paranormal Romance),"Fiction , Romance , Fantasy"
Hungry For You: An Argeneau Novel (Argeneau Vampire),"Fiction , Romance , Paranormal , General"
The Other Side,"Fiction , Romance , General"
The Christmas Brides,"Fiction , Romance , Historical , General"
"6 Rainier Drive (A Cedar Cove Novel, 6)","Fiction , Romance , Contemporary"
Home in Time for Christmas,"Fiction , Romance , Time Travel"
Ice: A Novel,"Fiction , Romance , Suspense"
"Moonlight on the Millpond (Tucker Mills Trilogy, Book 1)","Fiction , Romance , Historical , General"
Virginia Hearts: The Elusive Mr Perfect/The Thrill of the Hunt/More Than Friends (Heartsong Novella Collection),"Fiction , Romance , General"
The Virgin's Daughters: In the Court of Elizabeth I,"Fiction , Romance , Historical , General"
Allegheny Hopes: Red Like Crimson/White as Snow/Out of the Blue (Romancing America: Pennsylvania),"Fiction , Christian , Romance"
"My Favorite Witch (Accidental Witch Trilogy, Book 2)","Fiction , Romance , General"
The Best Christmas Ever,"Fiction , Romance , Contemporary"
One Knight In Venice,"Fiction , Romance , Historical , General"
"A Tapestry of Spells (The Nine Kingdoms, Book 4)","Fiction , Romance , Fantasy"
"Undead and Unreturnable (Queen Besty, Book 4)","Fiction , Romance , Paranormal , General"
Traitor's Embrace,"Fiction , Romance , Historical"
Hell's Belles,"Fiction , Romance , Fantasy"
Peachtree Dreams: Love's Image / Double Blessing / If the Dress Fits (Romancing America: Georgia),"Fiction , Christian , Romance"
"Love, Charleston","Fiction , Christian , Romance"
Tea is for Terror (A Claire Gulliver Mystery),"Fiction , Romance , Contemporary"
The Other Mr. Darcy: Did you know Mr. Darcy had an American cousin?,"Fiction , Romance , Historical , Regency"
The Dating Diaries,"Young Adult Fiction , Romance , General"
Once Upon a Prom #3: Date,"Young Adult Fiction , Romance , General"
Deceptive Desires,"Fiction , Romance , Historical"
Falcon's Captive,"Fiction , Romance , Fantasy"
A Chocolate Affair,"Fiction , Romance , Contemporary"
Island of Dreams,"Fiction , Romance , Contemporary"
Four Degrees of Heat: A Collection of Sexy Summer Escapades,"Fiction , Romance , African American"
Libertine's Kiss (Hqn),"Fiction , Romance , Historical , General"
"His Christmas Pleasure (Scandals and Seductions, 4)","Fiction , Romance , Historical , General"
Project Date (Zebra Contemporary Romance),"Fiction , Romance , Contemporary"
Seneca Hearts: If You Please/Riches of the Heart/Safe in His Arms (Romancing America: New York),"Fiction , Christian , Romance"
Left Bank,"Fiction , Romance , General"
Sleep No More,"Fiction , Romance , Suspense"
Mad About the Duke,"Fiction , Romance , Historical , Regency"
"The Duke's Night of Sin (Seven Deadly Sins, 3)","Fiction , Romance , Historical , General"
Last Night's Scandal (The Carsington Family Series),"Fiction , Romance , Historical , General"
A Season of Seduction (James Family),"Fiction , Romance , Historical , General"
Wild for Him,"Fiction , Romance , Suspense"
Total Surrender,"Fiction , Romance , Erotica"
"Come as You Are (Dragon One, Book 3)","Fiction , Romance , Contemporary"
Honk If You Love Real Men,"Fiction , Romance , Contemporary"
The Courtyard,"Fiction , Romance , General"
